case_id,Gerichtstyp,Dieselmotor_Typ,Art_Abschalteinrichtung,KBA_Rueckruf,Fahrzeugstatus,Fahrzeugmodell_Baureihe,Update_Status,Kilometerstand_Kauf,Kilometerstand_Klageerhebung,Erwartete_Gesamtlaufleistung,Kaufdatum,Uebergabedatum,Datum_Klageerhebung,Beklagten_Typ,Datum_Urteil,Kaufpreis,Nacherfuellungsverlangen_Fristsetzung,Klageziel,Rechtsgrundlage,LABEL_Anspruch_Schadensersatz,LABEL_Schadensersatzhoehe_Betrag,LABEL_Schadensersatzhoehe_Range,Nachweis_Aufklaerung
2352384,,"3,0 V6 EU6",unzulässige Abschalteinrichtung,True,Gebrauchtwagen,Porsche Cayenne,True,,,,2017-06-13,2017-06-13,2020-04-30,Hersteller,,,,Rückabwicklung,§ 826 BGB,False,,Abgewiesen,
2353353,,,Thermofenster,False,Neuwagen,Mercedes-Benz V-Klasse,,,,,2017-05-18,,,Hersteller,,47831.85,Nein,Rückabwicklung,§ 826 BGB,False,,Abgewiesen,
2353358,,OM 642,"['Thermofenster', 'SCR-Konfiguration']",True,Gebrauchtwagen,Mercedes ML 350,True,40125.0,,,2015-05-29,,,Hersteller,,46690.0,,Rückabwicklung,§ 826 BGB,False,,Abgewiesen,
2353403,Landgericht,EA 189,Umschaltlogik,True,Gebrauchtwagen,"Audi A 3 2,0 l TDI",True,42650.0,,,2013-06-01,,,Hersteller,,18980.0,Entbehrlich,Schadensersatz,§ 826 BGB,False,,Abgewiesen,
2353587,,EA 189,Umschaltlogik,True,Neuwagen,VW Touran 1.6 TDI,True,,,,2013-11-20,2013-12-12,,Hersteller,,24610.92,Entbehrlich,Rückabwicklung,§ 826 BGB,True,5770.65,5000-10000,
2353591,Landgericht,EA 189,Umschaltlogik,True,Gebrauchtwagen,VW Golf Variant,False,56500.0,,,2014-05-31,2014-06-07,,Hersteller,,13200.0,Entbehrlich,Schadensersatz,§ 826 BGB,True,,10000-15000,
2353650,Landgericht,EA 189,Umschaltlogik,True,Neuwagen,VW Touran Comfortline 2.0 TDI,,,,,2012-02-07,,,Hersteller,,37255.02,Entbehrlich,Schadensersatz,§ 826 BGB,True,,,
2353694,Landgericht,EA 189,Umschaltlogik,,Gebrauchtwagen,Audi A4 2.0 TDI,True,68776.0,114022.0,,2014-03-13,,,Hersteller,,19291.0,Entbehrlich,Rückabwicklung,"§ 826 BGB, § 831 BGB",True,14678.45,10000-15000,
2353878,,EA 189,Prüfstandserkennung,True,Gebrauchtwagen,VW Beetle Cabrio 2.0 TDI,False,,,,2015-06-01,,,Hersteller,,27390.0,Entbehrlich,Schadensersatz,§ 826 BGB,True,,Sonstige,
2353882,,EA189 EU5,Umschaltlogik,True,Neuwagen,"VW Golf Plus Comfortline 2,0 l TDI",True,,,,2010-11-24,,2017-05-19,Hersteller,,28852.42,Ja,Rückabwicklung,"§§ 437 Nr. 2, 323 Abs. 1, 346 Abs. 1 BGB",True,20582.97,20000-25000,False
2353898,,,,,Gebrauchtwagen,,,,,,,,,,,31974.3,Entbehrlich,Rückabwicklung,"§§ 495 Abs. 1, 355 BGB",True,14114.38,10000-15000,
2354131,,EA 189,Umschaltlogik,False,Neuwagen,Audi Q3 2.0 TDI,,,,,2014-01-20,2014-02-02,2016-10-28,Händler,,29200.0,Entbehrlich,Rückabwicklung,"§§ 346 Abs. 1, 437 Nr. 2, 440, 323 BGB",True,22156.96,20000-25000,
2354376,,EA 189 2.0 l,Umschaltlogik (Modus 0/1) mit Abgasrückführung,True,Gebrauchtwagen,VW Golf 2.0 TDI,,10200.0,,,2013-06-11,2013-06-21,,Händler,,24680.0,Ja,Rückabwicklung,"§§ 346 Abs. 1 BGB, 437 Nr. 2, 440, 323 BGB",True,20323.98,20000-25000,
2354908,,,"Thermofenster, Fahrkurve, Umschaltlogik",False,Gebrauchtwagen,,,91001.0,,,,,,Hersteller,,15690.0,Entbehrlich,Schadensersatz,§ 826 BGB,False,,Abgewiesen,
2360235,,"4,2L V8 TDI Euro 6","Aufheizstrategie, Reduzierung Reagensverbrauch bei Restreichweite",True,Neuwagen,Q Diesel,False,,67501.0,,2015-08-31,,,Hersteller,,106000.0,Entbehrlich,Rückabwicklung,§ 826 BGB,True,77909.02,> 25000,
2360593,,"3,0 Liter V6 TDI",Bedatung des Warmlaufmodus (SCR-Katalysator),True,Neuwagen,Porsche Macan S Diesel V6 TDI,True,,,,2015-11-26,2016-02-10,2018-11-27,Hersteller,,84500.01,Entbehrlich,Schadensersatz,"§§ 826, 31 BGB",False,,Abgewiesen,
2360735,,,Umschaltlogik,True,,BMW,True,,,,,,,,,43750.01,Entbehrlich,Schadensersatz,"Unionrechtlicher Staatshaftungsanspruch, § 839 BGB i.V.m. Art. 34 GG",False,,Abgewiesen,
2360762,Landgericht,EA189,Umschaltlogik,True,Gebrauchtwagen,"Audi Q3 2,0 TDI",,35986.0,,300000.0,2014-07-01,,2019-11-14,Hersteller,,28990.0,Entbehrlich,Rückabwicklung,§ 826 BGB,True,17948.8,15000-20000,
2361142,Landgericht,V6 TDI EU4,"Umschaltlogik (Software, beeinflusst Abgasrückführungsrate)",False,Gebrauchtwagen,Porsche Cayenne Diesel,,,,,2017-10-23,,,Hersteller,,,Nein,Schadensersatz,§ 826 BGB,False,,Abgewiesen,
2361316,Landgericht,EA 189,Umschaltlogik,True,Gebrauchtwagen,VW CC,True,17000.0,,,2016-03-11,,,Hersteller,,28800.0,,Schadensersatz,§ 826 BGB,True,,Sonstige,
2361321,,,Abschalteinrichtung,,Gebrauchtwagen,Porsche Cayenne S Diesel,,,,,,,,Hersteller,,,Nein,Rückabwicklung,"['§ 311 Abs. 2 Nummer 3 BGB', '§ 311 Abs. 3 BGB', '§ 826 BGB', '§ 823 Abs. 2 BGB i.V.m. § 263 StGB', '§ 823 Abs. 2 BGB i.V.m. §§ 6 Abs. 1, 27 EG-FGV', '§ 831 BGB']",False,,Abgewiesen,
2361377,Landgericht,EA 896,Thermofenster,False,Gebrauchtwagen,Audi A5 Cabrio,True,450.0,154478.0,,2013-03-08,,2018-12-23,Hersteller,,48000.0,Entbehrlich,Rückabwicklung,"§ 826 BGB, § 823 Abs. 2 BGB i.V.m. § 263 Abs. 1 StGB, 27 Abs. 1 EG-FGV",False,,Abgewiesen,
2361705,Landgericht,OM 651,Kühlmittel-Solltemperatur-Regelung,True,Gebrauchtwagen,Modell N,True,40770.0,,,2017-07-26,,2020-02-28,Hersteller,,23000.0,Entbehrlich,Rückabwicklung,§ 826 BGB,True,18791.45,15000-20000,
2362090,Landgericht,EA 189,Umschaltlogik,True,Gebrauchtwagen,VW Touran Highline TDI,,19800.0,,,2016-01-05,,,Hersteller,,29200.0,Entbehrlich,Schadensersatz,"§ 826 BGB, § 31 BGB",False,0.0,Abgewiesen,Ja
2362260,,,,True,Neuwagen,,True,0.0,75000.0,,2016-01-17,2016-01-26,2019-06-05,Hersteller,,,Entbehrlich,Schadensersatz,§ 826 BGB,False,,Abgewiesen,
2362319,Landgericht,B,"Motorabkühlungsstrategie, Thermofenster",True,Gebrauchtwagen,F,False,9280.0,,300000.0,2014-06-20,,2020-01-02,Hersteller,,33320.0,,Rückabwicklung,,False,,Abgewiesen,
2362331,,,"Thermofenster, Kühlmittel-Solltemperatur-Regelung",False,Gebrauchtwagen,Mercedes-Benz C 220 CDI,,,,375674.0,2013-07-04,,,Hersteller,,31000.0,Entbehrlich,Rückabwicklung,§ 826 BGB,False,,Abgewiesen,
2362436,,EA 189,Umschaltlogik,,Neuwagen,VW Eos,True,,,,2013-03-04,,,Hersteller,,39770.0,Entbehrlich,Schadensersatz,§ 826 BGB,False,,Abgewiesen,
2362578,Landgericht,Motor B,"Motorabkühlungsstrategie, Thermofenster",True,Gebrauchtwagen,F,False,9280.0,122235.0,300000.0,2014-06-20,2014-07-04,2020-01-02,Hersteller,,33320.0,,Rückabwicklung,,False,19310.0,Abgewiesen,
2362586,,EA 188,Thermofenster,False,Gebrauchtwagen,W1,,106950.0,,,2015-11-19,,,Hersteller,,12100.0,Nein,Rückabwicklung,"§§ 826, 823 II BGB i.V.m. § 263 StGB",False,,Abgewiesen,
2362754,,OM 651,Thermofenster,True,Gebrauchtwagen,Mercedes-Benz V-Klasse V 250 BlueTEC,False,42500.0,,,2018-05-03,,,Hersteller,,39000.0,Entbehrlich,Rückabwicklung,"§§ 437, 323, 326 Abs. 5, 346 Abs. 1 BGB; §§ 826, 31 BGB",False,,Abgewiesen,
2362772,,C,Aufheizstrategie (Strategie A),True,Gebrauchtwagen,A TDI,False,19676.0,,,2015-10-27,,,Hersteller,,59980.0,Entbehrlich,Rückabwicklung,"§§ 826, 31 BGB",True,8171.36,5000-10000,
2363063,,V6 Dieselmotor EU 6,"Thermofenster, Aufwärmstrategie",True,,Q,True,,,,2014-05-28,2014-09-18,,Händler,,88970.0,Nein,"Rückabwicklung, Schadensersatz, Feststellung","§§ 437 ff. BGB, § 123 BGB, § 826 BGB (implied)",False,,Abgewiesen,
2363376,,EA 189,Umschaltlogik,True,Gebrauchtwagen,W Tiguan 2.0 TDI,True,116800.0,173010.0,,2015-08-05,,,Hersteller,,13700.0,Ja,Rückabwicklung,§ 826 BGB,False,,Abgewiesen,
2363392,Landgericht,EA 189,Prüfzykluserkennung,True,,VW Touareg V6 TDI Bluemotion Technology,,,,,,,,Hersteller,,,Entbehrlich,Rückabwicklung,§ 826 BGB,True,56784.64,> 25000,Nein
2363668,Landgericht,OM 651,Thermofenster,False,Gebrauchtwagen,Mercedes Benz V 250d,,77500.0,,,2017-10-19,2017-10-30,2019-01-16,Hersteller,,42500.0,Entbehrlich,Rückabwicklung,"§§ 433, 434 Abs. 1, 437 Nr. 2, Nr. 3 BGB, §§ 823 Abs. 2, 826 BGB",False,,Abgewiesen,
2363669,Landgericht,EA 288,Umschaltlogik,False,Gebrauchtwagen,VW T.,,5500.0,,,2016-07-21,,,Hersteller,,25700.0,,Rückabwicklung,"§ 826 BGB, § 823 Abs. 2 BGB i.V.m. § 263 StGB, § 823 Abs. 2 BGB i.V.m. §§ 6 Abs. 1, 27 Abs. 1 EG-FGV",False,0.0,Abgewiesen,
2363674,,,Umschaltlogik,True,Gebrauchtwagen,,,16600.0,,,2015-11-12,,,Hersteller,,23690.0,,Schadensersatz,§ 826 BGB,False,,Abgewiesen,
2363694,,EU5,Prüfstandserkennung,True,Neuwagen,X 2.0,True,0.0,,,2013-03-06,,2020-12-11,Hersteller,,33815.0,Entbehrlich,Schadensersatz,"§ 826 BGB, § 852 BGB",False,0.0,Abgewiesen,
2363698,Landgericht,$$001,Fahrkurvenerkennung (Zykluserkennung) zur NSK-Regeneration,False,Gebrauchtwagen,Z A 2.0 B,,16000.0,106344.0,300000.0,2017-10-06,,,Hersteller,,20980.0,,Rückabwicklung,"§§ 826, 249 Abs. 1 BGB i.V.m. § 31 BGB",True,12879.99,10000-15000,
2364100,Landgericht,Om651,Thermofenster,False,Neuwagen,Mercedes-Benz B200 CDI BlueEfficiency Sports Tourer,False,,,,2013-05-07,,,Hersteller,,20000.0,Nein,Rückabwicklung,"§§ 826, 823 Abs. 2, 31 BGB i.V.m. § 263 StGB, §§ 6, 27 EG-FGV, § 831 BGB",False,,Abgewiesen,
2364449,Landgericht,EA 897evo,"Schadstoffmindernde Aufwärmstrategie, Adblue-Einschränkung durch SCR-Katalysator, erhöhte Abgasrückführung",True,Gebrauchtwagen,Audi A6 Limousine,,18250.0,,300000.0,2016-07-08,2016-07-08,2021-02-09,Hersteller,,41134.45,Ja,Rückabwicklung,§ 826 BGB,True,20139.46,20000-25000,False
2369308,Landgericht,,Umschaltlogik,,Gebrauchtwagen,,False,11751.0,,,2016-04-08,2016-04-13,,Hersteller,2018-01-29,30000.0,Entbehrlich,Schadensersatz,§ 826 BGB,False,,Abgewiesen,
2370628,,EA 189,Umschaltlogik,True,Gebrauchtwagen,VW Touran,True,89900.0,,,2015-03-25,,,Hersteller,,21200.0,Entbehrlich,Rückabwicklung,§ 826 BGB,False,,Abgewiesen,
2373636,Landgericht,"3,0-Liter-Dieselmotor (EURO 6)",Aufheizstrategie,True,Neuwagen,,True,,77745.0,,2013-12-04,,2021-02-27,Hersteller,,80095.63,Entbehrlich,Rückabwicklung,§ 826 BGB,True,57141.95,> 25000,
2373687,Landgericht,EA288,"Thermofenster, AdBlue-Einspritzung, OBS System",False,Neuwagen,"VW California Beach 2,0 l EUR6 SCR BlueMotion Technology",,,,,2016-02-18,,,Hersteller,,53102.09,Entbehrlich,Rückabwicklung,§ 826 BGB,False,,Abgewiesen,
2373710,Landgericht,OM 651,Thermofenster,False,Gebrauchtwagen,Mercedes-Benz V 250d 4M,,33849.0,,,2017-09-02,,,Hersteller,,49777.0,Entbehrlich,Schadensersatz,§ 826 BGB,False,0.0,Abgewiesen,
2373774,Landgericht,OM 607,Thermofenster,False,Gebrauchtwagen,Mercedes-Benz B180 CDI,False,12700.0,68890.0,500000.0,2016-01-14,,,Hersteller,,23500.0,Ja,Rückabwicklung,"§§ 826, 823 Abs. 2, 31 BGB i.V.m. § 263 StGB, §§ 6, 27 EG-FGV, § 831 BGB",False,,Abgewiesen,
2373777,Landgericht,"3,0-Liter-V6-Diesel (Euro 6)",Software zur Beeinflussung des Abgasverhaltens hinsichtlich der Stickoxidwerte (NOx) auf dem Prüfstand; doppelte Abschaltvorrichtung: höhere Abgasrückführungsquote nur für den Rollenprüfstand und Leistungsreduzierung,True,Gebrauchtwagen,Porsche Macan S Diesel,False,6500.0,,,2014-02-13,2015-04-20,,Hersteller,,67260.0,Entbehrlich,Schadensersatz,§ 826 BGB,True,57505.12,> 25000,
2373779,Landgericht,OM 642,"Thermofenster, drehzahlabhängige Reduzierung/Abschaltung von AGR und SCR",True,Gebrauchtwagen,Mercedes Benz ML 350 Bluetec 4Matic,,2400.0,,,2015-08-20,,,Hersteller,,69900.0,Entbehrlich,Rückabwicklung,"§ 826 BGB, § 823 Abs. 2 BGB i.V.m. § 263 StGB, § 823 Abs. 2 BGB i.V.m. §§ 4, 6, 27 EG-FGV, § 823 Abs. 2 BGB i.V.m. § 16 UWG",False,,Abgewiesen,Nein
2373783,Landgericht,EA189,,True,Gebrauchtwagen,VW Passat,True,7500.0,189538.0,,2012-08-28,,,Hersteller,2019-11-15,26980.0,Nein,Rückabwicklung,§ 826 BGB,False,,Abgewiesen,
2374391,Landgericht,F 000 (EU 5),Umschaltlogik,True,Neuwagen,"T Z 2,0 l TDI",False,,,,2015-02-02,,,Händler,,32500.01,Ja,Rückabwicklung,"§ 346 Abs. 1 BGB i.V.m. §§ 437 Nr. 2, 440, 323 BGB",False,20149.62,20000-25000,
2375594,Landgericht,EA 288,"['Thermofenster', 'Zykluserkennung']",False,Neuwagen,VW T6 Multivan 2.0 TDI,,,,,2017-08-17,,2019-06-14,Hersteller,,47990.0,Entbehrlich,Rückabwicklung,§ 826 BGB,False,,Abgewiesen,
2376334,,EA 897 evo (EU 6),"Aufheizstrategie, Thermofenster",True,Neuwagen,Audi SQ5 3.0 TDI Competition Quattro,True,,,,2015-08-27,,,Hersteller,,68200.01,Ja,Rückabwicklung,§ 826 BGB,True,21060.27,20000-25000,
2376346,,EA 897,,True,Neuwagen,Audi A6 3.0l TDI,,,,,2014-07-15,,2018-01-12,Hersteller,,,Entbehrlich,Rückabwicklung,§ 826 BGB,False,0.0,Abgewiesen,
2376619,,EA 897 / 896 Gen.2,"['Aufheizstrategie', 'Limitierung der Reagens-Eindüsung im SCR-Abgasnachbehandlungssystem']",True,Neuwagen,XXX,True,10.0,67500.0,350000.0,2015-11-03,2015-11-12,2020-05-20,Hersteller,,43900.0,Entbehrlich,Schadensersatz,"§§ 826, 31, 249, 251, 421ff. BGB",True,31520.05,> 25000,
2376620,Oberlandesgericht,3.0 l V6 TDI Dieselmotor (EU6),"Thermofenster, Abschaltung der Harnstoffeinspritzung",True,Neuwagen,Q,True,,,,2017-04-27,,2020-06-15,Hersteller,,87650.0,Ja,Schadensersatz,§ 826 BGB,True,79959.3,> 25000,
2378432,,EA 189,Umschaltlogik,True,Gebrauchtwagen,VW Golf Plus 1.6 TDI,True,,,,2010-12-09,2015-04-30,,Händler,,20400.0,Nein,Rückabwicklung,"§§ 437 Ziff. 2, 440, 323, 326 Abs. 5, 434 BGB",False,,Abgewiesen,
2378487,,$$000,"Prüfstanderkennung, Thermofenster",,Gebrauchtwagen,W $$$ 000$,,28019.0,,,2016-06-15,2016-06-15,,Hersteller,,61900.0,,Rückabwicklung,"§§ 433, 434, 440, 281 Abs. 2, 323 Abs. 2 BGB",False,,Abgewiesen,
2378813,,,"Aufheizstrategie, Thermofenster, Getriebesoftware Lenkrad, AdBlue-Einspritzung",True,Gebrauchtwagen,,,2585.0,60354.0,,2016-09-08,2016-09-16,2019-03-29,"Händler, Hersteller",,65000.0,Entbehrlich,"Rückabwicklung, Schadensersatz","§ 826 BGB, § 437 BGB",False,,Abgewiesen,
2379263,,OM 651,Umschaltlogik,,Neuwagen,Mercedes-Benz GLC 220d 4 Matic,,,,,2015-11-06,,,Hersteller,,47880.01,Ja,Rückabwicklung,§ 826 BGB,True,47880.01,> 25000,
2379298,,P,Thermofenster,True,Gebrauchtwagen,N,,16056.0,,,2016-08-25,,2020-07-10,Hersteller,,38790.0,Entbehrlich,Rückabwicklung,"§§ 826, 31, 249 BGB",True,29343.87,> 25000,
2379530,,,Zykluserkennung,True,Neuwagen,B B1 3.0 TDI,,0.0,103000.0,300000.0,2017-01-06,,2021-01-21,Hersteller,,81900.0,Entbehrlich,Rückabwicklung,"§ 826 BGB, § 31 BGB",True,18296.48,15000-20000,
2379678,,EA189,Umschaltlogik,True,Gebrauchtwagen,Audi Q3 2.0 TDI,True,107740.0,,,2016-12-13,,2018-12-14,Hersteller,,21000.0,Ja,Rückabwicklung,§ 826 BGB,False,,Abgewiesen,
2379731,,OM 651,Umschaltlogik,,Gebrauchtwagen,Mercedes-Benz E 220 BlueTec 4Matic,,25780.0,,,2017-06-12,,,Hersteller,,39999.0,Ja,Rückabwicklung,§ 826 BGB,True,27740.45,> 25000,
2379830,,EA189,Umschaltlogik,True,Neuwagen,VW Tiguan 2.0 TDI,True,0.0,,,2014-03-26,,,Hersteller,,23000.0,,Rückabwicklung,§ 826 BGB,False,,Abgewiesen,
2379853,,,Thermofenster,True,Gebrauchtwagen,A D,True,986.0,76615.0,,2013-08-26,,,Hersteller,,69493.72,Ja,Rückabwicklung,§ 826 BGB,False,,Abgewiesen,
2379854,,EA 189,Prüfstandserkennung,False,Gebrauchtwagen,VW T5 Multivan,False,44900.0,,,2017-07-18,,,Hersteller,,29600.0,Entbehrlich,Rückabwicklung,"§§ 826, 31 BGB, § 823 Abs. 2 BGB i.V.m. § 263 StGB",False,,Abgewiesen,False
2380066,Landgericht,"3,0 Liter V6 TDI EU6",Thermofenster,True,Neuwagen,Porsche Macan S Diesel V6 EU6,True,,,,2017-06-30,,2021-03-08,Hersteller,,,Entbehrlich,Rückabwicklung,§ 826 BGB,False,,Abgewiesen,
2380068,Landgericht,VW-EA897evo (3 Liter Hubraum),"Thermofenster, Umschaltlogik",True,Neuwagen,Porsche Macan S Diesel V6 TDI EU6,True,,,,2015-03-23,2015-08-03,,Hersteller,,,Ja,Rückabwicklung,"§ 823 Abs. 2 BGB, § 826 BGB, § 831 BGB",False,,Abgewiesen,
2380070,Landgericht,"V6 TDI EU6, 3,0 l",Thermofenster,True,Neuwagen,"Porsche Macan S 3,0 TDI",True,,,,2014-03-03,2014-11-13,,Hersteller,,,Ja,Schadensersatz,§ 826 BGB,False,,Abgewiesen,
2380112,,,,,,,,,,,,,2020-01-14,,,,,,"§ 134 BGB, § 49b Abs. 3 S. 1 BRAO",False,,Sonstige,
2380452,Landgericht,"3,0 Liter-Motor Diesel V6 EU6",Umschaltlogik,True,Gebrauchtwagen,"Porsche Cayenne Diesel Tiptronic, 193 kw/262 PS",False,10300.0,51493.0,,2017-04-19,,2018-06-08,Händler,,65000.0,Entbehrlich,Rückabwicklung,"§§ 433, 434, 437, 323, 280 BGB",True,52552.26,> 25000,
2380511,Landgericht,"3,0 Liter V6-Turbodieselmotor Euro 6",Prüfstanderkennungssoftware / Umschaltlogik (schnelle Motoraufwärmfunktion nur im Prüfzyklus NEFZ),True,Neuwagen,B A6 Avant,False,,,,2017-03-28,,2019-03-08,Hersteller,,45680.0,Nein,Rückabwicklung,§ 826 BGB,True,36206.11,> 25000,
2380615,,EA 189,Umschaltlogik,True,Gebrauchtwagen,Audi A6 Avant,True,45887.0,,,2016-12-30,,,Hersteller,,22990.0,Entbehrlich,Rückabwicklung,"§ 826 BGB, § 823 Abs. 2 BGB i.V.m. § 263 StGB, § 823 Abs. 2 BGB i.V.m. § 27 EG-FGV",False,,Abgewiesen,
2381327,Landgericht,,Thermofenster,True,Gebrauchtwagen,P,True,37640.0,,,2017-01-28,,,Hersteller,,18000.0,Ja,Schadensersatz,"§ 826 BGB, § 823 Abs. 2 BGB, § 4 ProdHaftG, Art. 5 Abs. 2 i.V.m. Art. 3 Nr. 10 der Verordnung (EG) Nr. 715/2007, § 27 Abs. 1 EG-FGV",False,,Abgewiesen,
2381407,,$$ ...#,Thermofenster und Prüfstandserkennungssoftware,True,Neuwagen,A D,True,,,,2015-09-30,,2018-11-14,Hersteller,,55836.23,Nein,Rückabwicklung,§ 826 BGB,False,0.0,Abgewiesen,
2381475,,V6- Tubrodieselmotor,"Thermofenster, Warmlaufmodus, Dosierungsstrategie",True,Gebrauchtwagen,"Audi A6 Quattro Avant 3.0 TDI, Euro 6",,62429.0,,400000.0,2018-04-18,,2020-09-23,Hersteller,,40250.0,Entbehrlich,Rückabwicklung,"§ 826 BGB, § 31 BGB",True,38079.9,> 25000,
2381490,,XY ...#,Umschaltlogik (Prüfstanderkennung),False,Neuwagen,U A,True,,91430.0,,2013-01-02,,,Hersteller,,34400.0,Entbehrlich,Rückabwicklung,§ 826 BGB,True,21819.23,20000-25000,
2381511,,EA189 EU 5,Umschaltlogik,True,Gebrauchtwagen,B A4 Avant,True,17007.0,61320.0,,2015-01-06,,,Händler,,41400.0,Nein,Rückabwicklung,"§§ 346 Abs.1, 348, 437 Abs.2, 323, 434 BGB",False,,Abgewiesen,
2381653,,EA 189,Umschaltlogik,True,Gebrauchtwagen,VW Tiguan 2.0 TDI,True,,,,2015-11-09,,,Hersteller,,27500.0,Entbehrlich,Schadensersatz,§ 826 BGB,False,,Abgewiesen,
2381675,Landgericht,EA 897,"Aufheizstrategie, Thermofenster",False,Gebrauchtwagen,Audi A5 3.0 TDI,True,,,,2016-09-01,,,Hersteller,,27100.0,Entbehrlich,Schadensersatz,"§ 826 BGB, § 31 BGB",False,,Abgewiesen,
2381964,,EA189,unzulässige Abschalteinrichtung,False,Neuwagen,VW Amarok DC,False,,,,2013-12-19,2014-06-05,,Händler,,35571.5,Ja,Rückabwicklung,§ 437 BGB,False,,Abgewiesen,
2382592,,OM 651,,False,,Mercedes Benz C 200 CDI Avantgarde,,,,,2015-01-01,,,,,18500.0,Entbehrlich,Schadensersatz,§ 826 BGB,False,,Sonstige,
2382593,Amtsgericht,3.0 l TDI V6 EU6,,True,Neuwagen,Porsche Macan S,True,,,,2014-04-15,,,Hersteller,,74392.01,Ja,Schadensersatz,"§ 823 Abs. 2 BGB, § 826 BGB",False,,Abgewiesen,
2382689,,"P 000, P 000 oder P 000",Thermofenster,False,Gebrauchtwagen,N C 000 CDI,False,,,,2016-04-25,,,Hersteller,,17070.0,Ja,Rückabwicklung,"§§ 346, 433, 434, 437, 323 BGB",False,,Abgewiesen,
2382816,Landgericht,OM 651,Thermofenster,True,Gebrauchtwagen,Mercedes Benz V 250d Marco Polo 4Matic,False,35000.0,,,2017-11-16,2017-12-13,,Händler & Hersteller,,57500.0,Nein,Schadensersatz,"§§ 437, 323 BGB, § 826 BGB",False,,Abgewiesen,
2382829,,,Modus-Umschaltung bei NEFZ-Erkennung (Motorsteuerungssoftware),True,Gebrauchtwagen,,,26086.0,,,2015-07-06,,,Hersteller,,26000.0,Ja,Rückabwicklung,"§ 826 BGB, § 31 BGB, § 823 Abs. 2 BGB, § 263 StGB, § 6 Abs. 1 EG-FGV, § 27 Abs. 1 EG-FGV, Art. 5 VO 715/2007/EG",False,,Abgewiesen,
2383030,,,,,,,,,,,,,,Hersteller,,,,Rückabwicklung,ungerechtfertigte Bereicherung,False,,Sonstige,
2383153,,EA 189,"Umschaltlogik, Thermofenster",True,Neuwagen,VW Touran 1.6 TDI,True,0.0,,,,,2020-05-20,Hersteller,,23600.0,Ja,Rückabwicklung,"§ 823 Abs. 2 BGB, § 263 StGB, Art. 5 Abs. 2 VO (EG) Nr. 715/2007, § 826 BGB",False,,Abgewiesen,
2383287,Landgericht,V6-Motor,"Thermofenster, Prüfstanderkennung, AdBlue-Strategie D",True,Gebrauchtwagen,Audi Q5 3.0 TDI,,11190.0,,,2017-01-05,,2021-03-16,Hersteller,,48390.0,Entbehrlich,Rückabwicklung,§ 826 BGB,True,36711.29,> 25000,
2383365,Landgericht,,,,Gebrauchtwagen,Mercedes Benz C 220 CDI T Avantgar,,100100.0,,,2018-01-05,,,Hersteller,,14990.0,Entbehrlich,Rückabwicklung,§ 826 BGB,False,,Sonstige,
2383432,,EA288,"Thermofenster, Umschaltlogik",False,Gebrauchtwagen,VW Passat,,12000.0,,,2017-08-09,,2021-07-22,Hersteller,,24499.0,Entbehrlich,Rückabwicklung,"§ 826 BGB, § 831 BGB, § 823 Abs. 2 BGB i.V.m. § 263 StGB",False,0.0,Abgewiesen,
2383467,Landgericht,EA 189,Umschaltlogik,True,Gebrauchtwagen,"VW Golf Plus 1,6 TDI",True,8391.0,,,2014-11-06,,,Händler,,20248.0,Ja,Rückabwicklung,"§§ 433, 434, 437, 323, 346 BGB",False,,Abgewiesen,
2383492,Landgericht,OM 651,"Thermofenster, Kühlmittel-Solltemperatur-Regelung",True,Gebrauchtwagen,Mercedes-Benz C 250 Bleu Tec,True,60712.0,91091.0,339288.0,2019-01-23,2019-01-23,,Hersteller,,23000.0,Ja,Rückabwicklung,§ 826 BGB,False,,Abgewiesen,
2383599,Landgericht,EA 288,"Fahrkurven, NEFZ-Erkennung",,Gebrauchtwagen,Audi A4 Avant,,98000.0,,,2018-03-10,,,Hersteller,,16100.0,Ja,Rückabwicklung,"§§ 826, 31 BGB",True,8229.65,5000-10000,
2383600,Landgericht,EA 288,Umschaltlogik (Fahrkurvenerkennung),,Gebrauchtwagen,Audi A6 Avant,,25308.0,39600.0,,2018-06-27,,2021-03-23,Hersteller,,35039.0,Ja,Rückabwicklung,"§§ 826, 31 BGB",True,32863.38,> 25000,
2383604,Landgericht,EA 288,Umschaltlogik,,Neuwagen,VW Caddy,,0.0,,,2018-05-04,,,Hersteller,,37000.0,Ja,Rückabwicklung,"§§ 826, 31 BGB",True,30366.64,> 25000,
2383696,,,Umschaltlogik,True,Gebrauchtwagen,,True,,,,2017-10-26,,,Hersteller,,16700.0,,Schadensersatz,,False,,Abgewiesen,
2384279,,EA288,Thermofenster,,Neuwagen,,,,75150.0,300000.0,2016-08-22,,2018-12-18,Hersteller,,26250.0,Entbehrlich,Rückabwicklung,"§ 280 Abs. 1 BGB, § 826 BGB, § 823 Abs. 2 BGB in Verbindung mit § 263 StGB",False,,Abgewiesen,
2384292,Landgericht,EA 288,Thermofenster,False,Neuwagen,VW Golf VII,False,,,,2013-11-15,,,Hersteller,,28145.12,Ja,Rückabwicklung,"§§ 826, 31 BGB, §§ 823 Abs. 2 i. V. m. § 263 StGB, § 16 UWG, Art. 5 Abs. 2 VO (EG) Nr. 715/2007",False,,Abgewiesen,
